ADM_CD,H00,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23
1121079,23205.4358,23621.3942,23851.0013,23969.2479,23865.7742,23565.1093,22843.773400000002,20562.3564,17897.0001,16585.9043,15732.9272,15486.103,15314.665500000001,15102.3778,15485.2052,15307.8727,15969.3293,16439.0644,17304.9092,18262.2037,19468.8583,20346.8959,21617.3715,22351.6823
1121057,27890.7264,28013.2918,28226.754,28321.729,28352.2385,28286.9603,27624.8431,26113.8915,23284.7359,20616.313,19883.5319,19412.6649,19401.4014,19249.0423,18850.5135,19232.9456,18914.0788,19229.2873,21199.1562,22555.4517,23234.8616,24000.403599999998,24700.0474,26246.526
1121058,26010.1308,25930.2578,25869.1419,25949.7402,26073.590399999997,26189.863,26276.1146,26070.0211,24485.3824,23285.5471,22116.1373,22410.3936,22145.2479,21653.1151,21168.5939,21805.5856,22043.5081,23382.4878,25552.2148,27105.7726,27584.8091,26999.9155,26405.6143,25581.7752
1121080,43438.4706,43877.7357,43910.4789,44232.3398,44586.2448,44486.7857,43255.4396,42024.6918,37592.3984,34415.6797,33117.2085,32813.1002,32417.9051,32187.7232,32423.9563,32592.1639,33797.2217,35104.4898,38446.7096,39657.2953,39993.3703,40619.9459,41729.0661,41346.31
1121078,30008.1894,30050.6718,30149.1479,30085.676,30033.8361,29828.6506,29542.0712,27851.1613,25135.4408,23380.9479,22640.5672,22078.7732,22259.4842,21873.1539,21627.8902,22722.4416,23392.869599999998,24117.5035,25838.3115,26939.929799999998,27676.3444,28646.333,29302.2775,29514.1828
1121061,15970.4216,16108.01,16434.6321,16401.4768,16642.2517,16375.6189,16061.5016,14862.932,13006.785100000001,11939.2059,11832.6017,11808.9318,11536.4412,11504.3572,12029.359,12594.4229,12818.2867,13198.8854,13852.0197,14330.5182,14722.2292,15041.6216,15211.7542,15377.284
1121062,26665.889,26860.206,26946.4183,27068.9777,27107.2141,27027.4403,26325.825100000002,25083.2554,21760.325100000002,19191.7228,18056.1516,17782.345,17448.1591,17044.9606,16993.1983,17331.612100000002,17879.3481,18973.3214,20661.2014,22214.8803,22862.3327,24095.8653,25476.5548,25327.7458
1121063,24153.6351,23980.1838,24213.2864,24157.4157,24348.2471,24685.669,25086.6006,25000.9796,22229.1706,21687.5768,20583.6525,20417.8817,20343.4856,20298.9286,20965.8257,21083.283199999998,21597.5394,23245.4301,25951.7951,25947.017,26329.5392,26911.6236,26565.88,25166.898
1121064,24265.4155,24155.227,24092.6256,23994.578,24053.0617,23808.28,23331.7494,22282.6007,19171.8477,17560.0123,17107.4559,17030.5415,16321.2005,16401.4553,16526.0563,16742.5264,17455.5386,18384.4699,20546.7682,22008.1555,23298.2966,23988.3533,24283.2832,25172.25
1121065,18385.2606,18481.2442,18673.8286,18848.9575,18841.4967,18750.4815,18048.6455,16488.4299,14343.3513,12667.3403,12044.5201,11787.6816,11498.9596,11584.9903,11410.2739,11211.6177,11542.9789,12146.9974,13452.2366,14648.523799999999,15450.2804,16252.8335,16994.656600000002,17582.6723
1121066,21647.2904,21957.3447,22233.6935,22499.139,22612.4867,22465.3433,21586.2304,19593.4394,16130.3934,14582.2243,13278.3379,12496.6171,12339.8646,12153.4147,11971.4786,12022.5001,12689.526,13264.2349,14137.7995,15219.8408,16182.974,16873.8518,18008.5047,20234.7576
1121068,23121.4064,23220.0786,23432.5495,23533.5969,23407.7431,23682.9746,23151.9987,22423.319,19134.5529,16437.4189,15510.402,15291.0902,14833.2602,14627.1725,14258.1005,14679.9787,15107.5285,16042.8983,17194.3296,17660.8131,18548.3972,19705.2201,21455.2595,23392.335
1121069,29365.2602,29704.957,29718.8105,30002.4611,30061.8139,30364.5455,30223.4062,29765.8032,25543.2395,23745.0705,23179.0447,23202.3908,22974.4799,22870.537800000002,22864.5238,23486.8403,24130.8287,25366.8632,29071.8046,30016.8931,30823.3872,31963.8116,32769.862,28904.449800000002
1121071,12403.5601,12516.4516,12554.823,12544.8417,12448.6719,12087.1809,11471.2608,9836.9632,8240.2706,7528.8693,7008.9696,6803.5903,6555.1703,6543.7274,6574.6974,6737.3938,6909.9114,7084.2852,7585.5712,8446.0637,8976.8815,9387.9753,10234.5208,12110.376699999999
1121072,27970.4817,27930.1927,27996.7357,27993.2854,28079.3448,28044.100300000002,28080.6508,28910.5303,29874.2408,31445.136,32126.224599999998,33515.4458,33444.2205,33271.3956,33231.3338,33541.3271,33910.49,33141.5006,32262.8557,31357.9589,30672.0585,30158.098599999998,30403.688,27505.146099999998
1121073,28198.2462,28366.8496,28667.1533,28683.615999999998,28953.3217,29117.0456,29807.7085,30419.0444,36128.1582,42581.6839,45512.2323,45804.7559,47269.2037,48120.990900000004,47151.9009,44631.3486,41798.8254,37745.733,32208.1686,30727.1354,29850.9899,28734.423899999998,28447.182,26640.8231
1121082,21310.8314,21464.8199,21518.7998,21625.0134,21591.3159,21235.1491,20716.5094,20266.6198,18080.495899999998,16834.5216,16508.979,15958.9287,15864.7975,15621.1362,15406.0595,15654.4814,15215.6594,15934.04,16839.5539,17604.5101,17888.094,18792.9731,19234.3202,20186.9278
1121083,21424.9425,21819.1331,21943.2436,21987.973,21714.2708,21343.2921,20843.6755,20240.4341,19083.2174,18117.2649,17887.3767,17323.5584,17140.2469,17359.3957,17153.847,16774.4799,16129.7878,16343.413199999999,17391.2807,18263.3661,18873.4657,19361.7044,19830.8568,20937.3542
1121081,19205.6164,19409.503,19621.3253,19559.7202,19579.569,19195.1545,18424.6718,17046.997900000002,15478.5516,14392.7501,13623.7844,13626.9412,13300.0642,12697.242,13088.577299999999,12875.8271,13063.8755,13059.1692,13754.588099999999,14795.2469,15860.3726,16613.7436,17553.6218,18589.4613
1122051,26499.5751,26399.4014,26453.8508,26552.0566,26523.4306,27666.7864,29370.5935,31988.2189,37712.2318,40594.4896,41694.5283,42199.4626,42816.0379,42726.2635,42111.7567,42193.2487,41226.9762,39325.4224,36450.7816,32226.174,30318.8404,29634.309,27229.623,26223.2378
1122052,31444.8533,31322.3327,31010.8677,30886.8659,31151.7749,32432.093,36215.551699999996,44649.6409,59416.7034,67400.3649,70514.5484,70663.1136,72708.8161,73191.3323,73012.0346,70929.0733,68255.6691,63628.760500000004,55802.8113,49633.4483,45376.7599,42553.8221,38162.6258,32874.1274
1122053,44671.1738,44238.2704,44289.7721,44106.0987,44329.525200000004,45842.5593,49526.4419,60797.6409,78615.7273,90451.9482,96089.8563,98430.5936,100660.2466,102587.8808,101937.3988,98965.1121,95952.9226,89733.0022,76299.9421,69353.9501,63365.0626,56500.759900000005,50338.2901,44844.3432
1122054,33433.6723,32912.9746,32652.8808,32408.8762,32317.3804,32648.1939,33834.676999999996,35085.4361,39813.202300000004,46498.39980000001,49682.542,51822.421,52324.9174,53574.203499999996,53923.0313,53320.7745,52751.1743,53242.7368,52552.7785,48663.0359,46462.0765,44526.4127,42165.183899999996,37748.5487
1122055,27918.053,27852.0371,28149.8825,27722.7918,27573.5256,28411.2979,30262.6092,31719.0987,33254.0076,34859.662,35279.265,34982.1742,35334.1662,35395.9395,36216.991500000004,36152.7795,36030.7548,34817.8036,33819.9899,30855.5839,29002.5449,29051.810999999998,28278.3574,28915.591099999998
1122056,2935.4885999999997,2918.7387,3008.5371999999998,3127.4974,3477.7025,4236.3578,5499.0866,9068.5949,8099.3429,7550.9462,7654.4973,7007.9619,6939.1883,6874.3037,6877.5505,7346.7136,6880.441699999999,8011.3228,7470.5935,5912.036,5198.5874,5040.8658,5016.6836,3437.0395
1122057,29350.5857,29270.2676,29670.4365,29827.9826,29954.553499999998,30706.2729,31606.9088,32110.6474,34833.1106,35445.011099999996,36127.0847,35769.8878,36212.5315,36906.8797,37391.1769,36933.9808,36713.958099999996,37291.5836,36938.9711,35754.8713,34171.0077,33364.5162,31617.2918,29623.5963
1122058,22711.7033,22726.3129,22731.0734,22742.3779,23195.6987,23944.9691,24550.7683,26801.4585,27108.0362,26040.3119,25879.8697,25372.7511,25917.7572,26407.3256,26023.5917,25229.1237,25032.9927,25377.4172,25584.8515,25338.308,25672.209,24992.0032,24789.7648,22987.2404
1122059,22910.907,23018.334,23042.6407,23192.747,23421.9588,23928.4841,25245.1568,24770.004,24176.8495,23905.0632,23609.1048,23746.9858,24556.6313,24158.2295,24827.8797,26131.0795,28356.037099999998,29741.7305,31977.1561,31813.5431,31243.7026,29755.171299999998,29244.6101,25526.0039
1122060,34659.9061,34226.9478,34250.2784,34560.4056,34930.7714,35442.1949,37910.4863,42576.843,46704.9124,50851.6912,53778.2188,57209.257,59135.3991,60695.6737,61451.01270000001,63814.3681,63240.2699,62467.0519,62624.3182,57068.3225,50404.0397,45774.1098,38986.4527,34534.813200000004
1122061,19344.5645,19385.2492,19387.6021,19531.2351,19678.3159,19668.3152,19471.1921,18469.5757,17741.4659,17279.589,16430.1454,16710.535499999998,16904.9714,16736.9025,16178.5457,16564.9972,16804.7319,16975.2894,16605.8869,17052.1163,17419.3043,17588.7554,17970.8835,18854.4363
1122062,16962.7258,16978.7406,17064.2584,17042.3615,17064.634,17243.5048,17490.4483,17809.801,19613.6139,20746.8417,21561.2637,22526.5036,22856.0996,23092.748,22801.201,23608.43,23810.1634,23845.8226,22912.8557,21486.7916,20614.3422,19832.8122,18974.1526,16941.9847
1122063,16512.5981,16264.3141,16246.7534,16273.4614,16468.767,16885.1895,18302.2387,19150.6541,19073.6042,19305.1117,19070.4184,19335.9679,19933.8641,19335.9293,19549.206000000002,19760.0443,20153.7592,21812.6639,23656.426199999998,23270.5453,22628.5795,21643.2075,19986.6767,18027.1463
1122064,23333.1271,23338.3831,23545.5192,23654.6287,23752.7051,23988.6339,24677.907,25826.0808,23632.8109,22648.6361,21737.2241,20955.4757,20615.7519,20221.3118,19899.0914,18519.4591,18133.8189,18166.4817,17406.0102,17922.6812,18542.5189,19670.8345,21018.1077,22892.4077
1122065,25076.4268,25014.6444,25096.6243,25112.9079,25836.0061,26138.4893,26751.4329,27014.9029,26434.3236,26884.9646,26881.6078,27160.6118,27283.2882,27887.8161,27877.7615,28643.4486,29080.4768,29499.1526,30130.9221,29069.3808,28088.8318,27599.1144,27572.3466,25387.1223
1122066,47011.6419,46880.6166,46823.701,46868.204600000005,47256.6463,47850.3433,50409.0137,54925.0032,63403.9376,69126.2858,69793.4339,70809.2476,71247.9655,71229.2009,70975.9945,69624.7219,67658.546,63731.3826,57614.727100000004,54217.2313,51161.903,50111.3287,48979.2779,46235.4432
1122067,27613.1093,27368.3335,27258.2827,27304.341,27664.908,29515.07,35039.029,41971.2786,47329.811,51979.2508,54438.0594,56443.563,56004.9877,55655.082500000004,55746.9263,54419.2773,50968.0248,46837.1666,41993.119999999995,37725.6271,34934.5381,33749.3906,30396.4843,28196.8994
1122068,22338.0703,22463.4855,22587.1404,22681.1951,22948.708899999998,24094.8166,27947.6659,31088.715,31335.0686,30299.7125,29702.43,27338.3692,28201.9662,29129.7162,29222.6969,29359.3282,29473.2632,28888.493499999997,26503.0473,24359.1191,23214.0638,23882.4319,23992.5626,22232.906600000002
1123051,23108.3079,22465.182,22219.4664,21600.9699,21194.9208,22531.8884,24538.8854,29465.5121,34593.1089,41652.8449,44843.0718,47507.2126,49812.8538,50088.8496,52574.6167,53590.9613,53707.7652,52781.6974,51423.3625,45963.2698,41803.686200000004,37514.4488,32761.422899999998,26155.1352
1123052,33389.6655,33218.6609,33248.9057,33196.568,33360.7428,33490.6421,34924.3872,37222.0525,44722.6138,51651.577600000004,54934.1238,55958.5853,56417.5128,57789.1325,57984.992999999995,58037.919,58733.1949,57396.7859,51931.6613,46135.7263,43196.989,40796.821299999996,38102.188,34881.5791
1123053,35978.2306,35267.8089,35013.2492,34885.0835,34853.5925,35150.6891,36975.7016,40212.5842,51735.4997,62997.568400000004,67929.6004,71354.1789,72513.7111,73554.4465,73559.656,73384.2156,70739.6266,65813.5088,55506.4095,48218.4201,44612.8007,40741.6466,39056.7639,36205.8515
1123077,31650.4241,30153.6992,29030.9624,28649.6629,29173.326399999998,28946.2518,30445.6214,33033.0055,41037.9634,48370.1419,53102.5163,56230.8604,58389.2143,59256.7226,59760.4737,59363.633,58904.956300000005,57687.7024,54220.6548,50167.2819,47003.652,44128.4818,40090.3279,37224.6968
1123078,30370.3842,29497.0468,28591.0196,28376.5321,28849.4078,30375.5415,33152.381,38487.3928,44914.0194,51689.5906,55134.4416,56146.9132,57425.0429,58182.1021,58490.3257,57642.8406,55590.2045,51854.9173,46798.0939,41563.0854,38223.3254,35832.0588,34827.586,32060.6135
1123058,17822.2488,17400.1261,17408.809699999998,17212.0632,17710.8877,19052.3075,22548.714,30667.8161,48260.2465,60824.452300000004,69024.8838,77201.1016,82658.6157,84017.9023,84247.9502,82112.8986,77526.022,69241.80990000001,56709.077300000004,45187.8886,37427.4786,30344.9815,24579.602600000002,18472.2419
1123059,35759.7693,35477.2846,35651.5382,35426.9121,35429.3745,35642.1403,36807.5294,39184.0437,46633.9457,51926.3343,53660.7257,52397.6734,53166.6393,52359.5076,53514.0308,52431.270300000004,51403.5132,47357.1538,40240.2915,36136.6246,34720.1928,34551.4703,33938.5326,35128.7844
1123060,26648.1591,27030.2267,26973.6272,26890.4093,26862.9493,26939.6517,26921.5005,27324.3517,25659.2637,25258.6938,25718.0598,26069.353,25901.9846,26172.5453,27070.043999999998,29730.852600000002,32248.9725,35145.4216,36082.3776,35417.5177,34666.0717,34068.4193,27975.1205,26956.9376
1123079,37841.3552,37651.986,37507.17,37820.2522,38001.7982,38829.9962,40727.8421,48379.3658,57945.1598,64255.9744,65861.5119,65412.0208,65348.8093,67745.4025,69300.0593,71148.4479,70730.5559,70157.2435,62092.5741,56898.666,54100.7129,51389.996100000004,42220.7495,38039.929
1123063,29563.0202,28740.0126,28929.983,28811.4698,28632.2526,28894.7316,30422.6954,35515.3054,41730.2245,46596.599200000004,49054.2112,51928.3967,52588.3395,53692.9145,53904.6896,55087.8926,58750.0537,61727.8563,60703.124899999995,57926.1704,54424.4741,49835.0373,37820.1123,32210.822799999998
1123064,65027.2642,64077.4363,63083.0431,62878.1011,63277.1838,64063.8535,69916.0339,87155.2474,117798.4066,147029.5662,158458.0424,166801.1017,169293.6392,171681.7574,171379.1998,168853.6364,163577.5052,151695.8902,135006.5957,120687.7371,109704.4372,96867.4374,82845.5334,71190.3931
1123065,47690.1148,47971.2141,48118.8409,48242.0761,48338.9407,48652.8126,50204.6451,54062.6475,64324.282699999996,69539.8486,70618.79089999999,69638.8775,70325.1514,71270.8883,72189.639,71151.1375,68978.2396,62278.385,53994.6973,50485.8247,49858.301699999996,50576.752,48905.3801,46944.703
1123066,38065.084800000004,38322.3413,38511.3724,38753.4188,38416.4557,38597.1852,39399.820999999996,40317.2128,42332.8826,44506.2396,44905.708,44706.8319,44262.8903,45232.8515,44817.6471,44089.2047,43279.7246,40941.608700000004,37039.8361,36372.123100000004,36821.1397,36853.9006,38129.065,37211.051100000004
1123067,27920.327,27764.7837,27653.1757,27663.3607,27901.6441,28141.3321,28199.2412,29639.4718,31915.19,32496.7592,32509.24,32975.3924,33026.6996,32699.8982,32740.6002,31646.804,30956.4601,29915.0416,28154.6935,26653.8981,26060.4613,26007.9281,26578.2769,28042.7442
1123068,28539.0204,28782.211900000002,29058.6115,29005.7838,29155.0353,28951.0529,28620.6943,25549.9622,23929.8021,22370.404300000002,21296.8684,20476.1027,20450.521,20482.6195,20182.821,19085.1942,18968.7298,18545.9815,19003.6666,20572.3123,22076.6406,24254.6168,27042.0094,27731.905899999998
1123080,36439.9983,36372.6746,36261.0447,36394.9175,36260.5066,36544.4112,36898.4915,36641.547,35604.0477,33109.9108,32040.1821,31064.986,30829.2672,30928.811999999998,30951.5771,29282.0545,29101.6806,28476.5814,29704.113699999998,30379.780300000002,31230.254699999998,32458.6505,34734.289,36137.7352
1123071,17440.3073,17331.6697,17399.6164,17547.5188,17523.0136,17621.5615,17703.7743,17504.0633,16928.6786,16259.2248,16292.3845,15728.9665,15553.9548,15420.226999999999,15527.19,15597.3464,15578.7727,14512.8429,14417.9167,14425.4079,14143.5607,14754.519,14645.7027,17320.6697
1123076,52894.6793,53179.6845,53649.6802,53619.725,53744.8287,53565.423,53408.972,50463.587700000004,46349.8308,44037.0773,42359.750700000004,41249.9121,41003.6611,40714.9493,42387.2194,41946.5362,41178.3827,41366.2774,42036.5312,43191.7186,44740.011099999996,46323.8417,48663.158,51343.5153
1123072,25282.874200000002,25512.2209,25588.4227,25610.4379,25561.7761,25594.8003,26117.917,27103.6074,26409.9173,26427.854900000002,26146.715,25514.3899,24630.0125,25018.4731,24710.6813,22989.0447,21521.0998,19040.5183,18607.4128,19050.2915,19728.63,20365.5366,22073.8641,24395.5379
1123073,14350.974,14504.0178,14544.2911,14748.0852,14690.2299,14769.926599999999,15449.4025,15973.2645,15017.4094,15268.1799,14900.9863,14800.0176,14459.026,14030.9879,14301.6923,14352.6552,14069.4885,13728.8026,13771.1819,13971.7885,14147.9092,14096.997800000001,14045.4194,13881.3335
1123074,20253.406899999998,20412.966,20516.4004,20555.4519,20545.1342,20879.8229,21285.8333,21911.07,20516.2601,19585.3336,18716.3173,17873.709899999998,17517.3724,17515.7771,18086.4315,19111.4912,18723.3973,18694.684699999998,17910.4075,17466.4715,18026.8564,18803.7258,20554.558,19625.3544
1123075,18872.577100000002,18845.4297,18919.1826,19186.7275,19297.2311,20083.5572,21700.0076,25137.6527,28814.893,30140.2735,30226.1561,30488.7127,30824.7141,28835.7113,27823.5246,27391.9919,27565.376,27512.9655,25190.535799999998,22669.9439,23776.557999999997,22470.0773,22329.4345,18509.478900000002
1124051,15204.5239,15714.6521,15730.5799,15881.6003,16044.0034,15889.8044,15803.4298,15600.5729,13510.4035,12680.387700000001,12247.5948,11835.3856,11792.0717,11837.6398,11543.6963,12134.4975,12272.2768,13435.588099999999,14289.3834,14217.4198,14422.2654,14905.9273,15168.3578,14658.7623
1124052,28911.221700000002,29911.6234,30057.447,30251.7603,30570.3462,31179.432500000003,32994.5454,36934.1248,39408.7027,39370.1119,39098.8958,37718.6019,37351.562000000005,38055.120800000004,37437.224500000004,35643.2431,32451.867899999997,28894.268799999998,26454.1993,26526.897100000002,26069.4104,27621.9162,28257.4737,27820.5714
1124053,11863.025,11939.1016,11932.1837,11883.8921,11827.3058,11661.8706,11784.288,11381.2017,11011.6474,10502.4412,10333.7963,10025.8642,9980.8768,10003.092999999999,10088.7801,10694.9593,10528.8503,11120.3481,11419.9958,11577.1778,11744.4512,12028.2108,12150.0661,11870.6641
1124054,19918.5377,20324.148,20470.561,20362.3729,20496.3824,20308.6447,19696.9461,18485.4205,16217.6494,15704.7048,15529.264,15178.2347,15214.6347,15164.122599999999,15495.4156,15835.8711,16126.9099,16484.8217,16904.6196,17666.7608,18114.2228,18600.2023,19569.1451,18894.5507
1124055,14063.9421,14180.495,14308.0908,14450.379,14449.4827,14098.3468,13386.4569,12055.2521,9417.8075,8329.3582,7929.7751,7760.8343,7685.9708,7576.3008,7791.136,8361.3391,8722.4166,9364.2089,9734.974,10374.5639,11103.2073,11590.5454,12403.6503,13807.6825
1124056,15456.948699999999,15521.8923,15635.8106,15618.1404,15590.1768,15577.6637,15022.843,13774.459,12083.2876,11550.3259,11001.2338,10941.9311,11071.0066,11085.7517,11131.7367,11744.9441,11875.7409,12581.0712,13174.0332,13642.6572,14002.452,14268.4121,14529.1996,15465.9413
1124057,16022.1496,15895.141,16000.8122,16075.8919,16080.0175,15985.4203,15934.294,15928.9594,15388.17,15588.0567,15437.086800000001,15578.4617,15733.4205,15972.933,16736.0328,18798.3577,21823.9973,24887.891499999998,25332.4507,25556.7952,24094.4016,23078.775,18214.3681,16005.9709
1124058,35125.703,34836.4112,34529.9965,34651.7853,34766.996,34538.345,33997.4827,33479.9349,34111.5488,33957.3376,33879.9345,34340.2696,34590.5585,34079.9167,34329.559,35018.2527,35983.6582,38197.6944,39779.8413,42557.1627,42532.7386,42384.9098,38909.693400000004,37603.4043
1124059,15848.008,15887.929699999999,15645.6648,15541.4443,15640.069800000001,16364.5133,17557.5367,20388.9825,21001.033900000002,20726.597,20339.146,19213.488400000002,19077.4189,19688.466,20378.5279,20423.468999999997,20946.6427,20939.3262,22255.1591,22972.8497,23062.9117,22134.2775,18430.5822,16292.1074
1124060,39298.2558,39628.0152,39802.3646,40011.5044,40053.3823,39757.3271,39003.6925,39049.1835,40150.8228,38607.3036,37614.4632,37498.8029,37244.6256,37051.3021,36508.3651,33998.2003,33801.311,33474.8264,33744.4708,35093.1676,35616.4374,35867.6145,36719.6388,38250.6443
1124061,27973.680099999998,28181.0664,28393.3124,28547.3247,28575.1895,28382.0416,28086.3497,26883.3558,24665.6577,24864.4096,24978.3939,24961.2195,24781.9417,25223.4239,25736.3841,25749.3932,26142.654,27249.1044,28977.819900000002,30125.0735,29798.2916,29494.6796,28952.9788,27284.855
1124062,19549.569499999998,19838.7218,19944.6082,20075.4492,20117.113400000002,20170.1455,19582.2591,19230.0608,19071.24,18178.1538,17928.2639,17597.921599999998,17601.9497,17366.3131,17194.5232,16632.8107,15860.1352,16047.9809,16244.16,16830.2388,17233.9837,17860.9265,18715.3932,18762.2628
1124063,29739.0207,29500.6818,29515.914099999998,29346.1874,29353.595,29111.0667,28554.0171,27312.2598,24868.4957,23840.0874,23638.5063,23348.0673,23510.9267,23423.3078,23593.159200000002,24679.3749,24853.4785,25022.0103,26052.8188,26698.8245,26844.3566,27108.4868,27407.149,29728.1283
1124064,31793.2117,31930.5975,32217.5643,32205.9552,32360.5915,32156.1966,30753.6484,28661.2682,26173.7778,24826.6396,24067.1904,23888.8852,23472.861100000002,23440.556,23745.9897,24160.1985,24667.209300000002,25626.4037,26595.7316,27041.6119,27367.3509,27983.559,28430.1081,30532.5897
1124065,40956.7645,41077.9187,41081.9187,41239.218,41408.0348,41578.6832,41130.629499999995,40415.2904,41119.3287,41455.561,41030.4264,41519.3383,41706.92,41739.5941,41393.6894,40204.8432,40195.301999999996,39242.6121,37233.9827,38070.1682,37944.815,38614.379,39711.8981,41877.6227
1124066,32308.4102,32672.2258,32378.1912,32627.511,33293.4334,34216.8521,34087.1735,33271.6561,30787.9004,29192.6629,29027.3354,28752.187,28035.0947,27920.9077,27658.6012,28201.4556,27898.6056,28438.3848,29003.8903,30035.4555,31176.1869,32339.7758,33762.1681,31497.7854
1124067,27571.7486,27806.639,27995.922,27983.1003,28101.2326,27954.6943,27667.1806,26443.540399999998,25467.5295,24528.358,23824.6104,22944.8871,22920.2991,23084.8647,23187.0321,24004.1722,24127.3974,23941.9493,24849.7218,25176.0513,25698.354,26307.9238,27815.0315,26799.7888
1124068,21644.7547,21786.907,21670.9066,21758.5019,21854.7888,21523.5775,20773.8282,20645.2297,21326.2524,21175.1791,21181.725599999998,20414.7727,20372.5951,20443.047,20495.3742,20026.9793,19935.4077,19771.9348,19728.9306,19422.1085,19301.7853,19399.6906,19710.1509,20886.3276
1124069,33136.141,32844.0076,33278.9592,33424.1611,33427.8649,33771.494,36013.6312,38950.6969,47873.2103,53666.328,55219.204,57126.2158,57479.167799999996,57829.22779999999,57314.653600000005,56849.047000000006,55562.03309999999,51086.6771,42692.4093,38496.6636,36569.3018,33789.9591,33264.8564,32671.371700000003
1124081,31987.1139,32000.6949,32582.066899999998,32714.9823,32973.0309,33043.5598,33993.3901,34128.6103,32304.874399999997,30594.4326,28583.8645,28048.2279,27578.0377,27975.219100000002,28236.2159,27474.7709,27372.0522,27643.0049,28646.0631,29205.3979,30182.1166,30991.5857,32374.509599999998,30823.0308
1124082,51293.2807,51648.4436,51556.6167,51643.9761,51498.5623,51320.1091,50210.2535,45651.16,40414.4838,37805.239799999996,36515.0305,35327.3626,35629.3583,37970.3142,38436.6994,39604.3794,40336.6168,41346.193100000004,42506.597200000004,44291.6008,44957.3488,45733.8741,47012.8387,50379.5167
1124071,38525.696,38416.902799999996,38642.4724,38359.8942,38489.1005,38463.5794,37788.7331,35754.6803,31852.3206,31512.2413,31251.368,31268.345999999998,31290.6778,30881.3558,31413.2172,33272.9076,35989.0876,36925.7961,38803.5087,41149.6334,41497.1354,42855.413,42184.3628,41411.0655
1124079,32953.9792,33028.2064,32884.7469,33010.0934,33075.9185,33227.6701,33734.604,32743.7245,31707.490999999998,30544.897399999998,30003.468,28983.6608,29145.915699999998,30087.1472,31030.5877,30535.1915,30100.488999999998,35598.097,45017.2577,46423.4774,46912.2911,35367.7254,32997.128000000004,32332.6683
1124080,36703.7387,36882.2965,37003.8722,37469.6248,37624.9745,38580.6921,40445.4268,42237.5562,42429.2014,50251.9532,54474.7582,55516.60890000001,58075.013399999996,59620.7459,59651.252400000005,56810.6446,53969.7643,55251.7365,55269.4376,51227.0712,47731.0127,44910.7516,41691.0428,37277.986899999996
1124075,25708.6117,25963.9322,25908.5307,25777.1772,25799.438000000002,25773.6072,25998.1813,23882.298,20545.3975,18085.0765,16983.4844,16143.8013,15736.7191,15838.5354,16807.9313,17123.4609,17101.0303,16962.7792,17204.7,17537.357,18690.748,19219.7435,20503.7549,25123.3861
1124077,21512.4139,21432.5866,21565.7994,21618.8533,21450.7784,22864.322500000002,25654.486100000002,32213.3152,45319.8892,50378.1817,55285.7013,58402.0193,60492.9171,62002.2879,61337.9472,60290.3497,59158.3576,56231.596,51635.3048,45238.84299999999,40530.9641,35640.883,29641.184999999998,22779.8185
1124078,10261.054100000001,10207.9664,10307.1427,10394.5513,10448.176,10433.7356,10559.4781,10930.5597,12111.4575,11459.7027,11431.7144,11267.816,10763.3636,9984.3725,9903.238800000001,9379.9398,9694.386,10896.6908,10774.5517,10587.7229,10158.383100000001,12312.6161,9044.5878,10369.3411
1125051,56286.2874,56446.321599999996,56930.4305,57309.7404,57429.9546,57775.158800000005,56721.0674,53876.3129,51819.891,49667.6926,47870.7036,46117.798500000004,46067.014299999995,45793.621100000004,46047.4366,46164.6173,45052.1346,45239.5934,44593.697199999995,46450.2346,48141.5012,50111.9997,52334.4721,54395.5146
1125052,44242.0222,44352.6532,44732.3733,44393.0047,44863.9262,44470.8174,43341.7191,43181.7549,40305.4444,38401.3018,37665.2361,37060.6989,37275.0912,36688.3404,37087.8229,37677.1201,36598.4471,36615.5651,37967.3968,39591.8021,41053.1282,41593.4284,42291.1462,42520.8025
1125053,25884.1912,25737.3406,25894.624499999998,25976.1235,27046.6591,30492.5204,29495.987,26515.832,24838.342500000002,23520.2616,23470.5276,23397.7177,23277.627,22969.551499999998,22898.9142,23952.2454,24423.781,24840.1318,26524.6467,27387.5462,27447.2034,27825.125200000002,27979.4099,26111.8234
1125054,15016.2926,14975.8598,15095.3009,15098.1027,15373.383100000001,15912.1193,15191.1743,16220.126199999999,16388.0042,16373.7789,16312.2072,16176.0408,15712.8118,16091.4026,16153.1077,17260.7326,17516.2151,18407.3689,18820.3009,18595.5184,17925.5189,17050.6938,14661.8892,14793.6467
1125055,28546.5646,28563.2399,28740.7624,28854.1982,28883.1003,28948.7563,29350.9055,28189.0153,25342.4914,24567.8283,23457.9413,22872.5484,22475.725700000003,22446.1921,22559.454100000003,21355.4774,21132.6714,20496.4722,20772.100700000003,21734.1702,22793.2841,24092.9686,26160.3779,27439.0654
1125056,21386.5884,21576.6236,21960.4467,22331.692700000003,22386.9492,22834.0665,23861.2463,24922.2114,25468.9065,24968.3062,24269.8628,23669.7775,23651.9342,23579.484200000003,23532.928499999998,20619.6716,20267.770299999996,19046.9313,19376.5913,19790.8129,19914.8865,20378.1737,21130.2369,20805.976499999997
